id,grid_solution,steps
lgp-test-6x3-22,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""], [""6"", ""6""]]}",7
lgp-test-2x3-14,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-5x3-17,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Alice`"", ""`Tennis`""], [""2"", ""`Peter`"", ""`Soccer`""], [""3"", ""`Arnold`"", ""`Basketball`""], [""4"", ""`Eric`"", ""`Swimming`""], [""5"", ""`Bob`\n - Everyone Has A Unique Favorite Cigar: `Dunhill`"", ""`Baseball`\n\n## Clues:\n1""]]}",11
lgp-test-6x5-23,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""], [""6"", ""6""]]}",7
lgp-test-4x2-6,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-3x6-20,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Peter`"", ""`Black`""], [""2"", ""`Arnold`"", ""`Blonde`""], [""3"", ""`Eric`\n - Everyone Has A Favorite Smoothie: `Watermelon`"", ""`Brown`\n - People Use Unique Phone Models: `Google Pixel 6`""]]}",7
lgp-test-2x5-4,"{""header"": [""House"", ""Name"", ""Nationality""], ""rows"": [[""1"", ""`Eric`"", ""`Dane`""], [""2"", ""`Arnold`\n - Everyone Has A Unique Favorite Cigar: `Prince`"", ""`Brit`\n - Each Person Has A Unique Level Of Education: `Associate`""]]}",5
lgp-test-4x4-11,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-6x2-2,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""], [""6"", ""6""]]}",7
lgp-test-6x4-20,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Carol`"", ""`Blonde`""], [""2"", ""`Bob`"", ""`Brown`""], [""3"", ""`Peter`"", ""`Black`""], [""4"", ""`Alice`"", ""`Gray`""], [""5"", ""`Eric`"", ""`Auburn`""], [""6"", ""`Arnold`\n - Each Person Has A Unique Birthday Month: `Feb`"", ""`Red`\n\n## Clues:\n1""]]}",13
lgp-test-4x2-30,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-6x5-25,"{""header"": [""House"", ""Name"", ""Sport"", ""Flower""], ""rows"": [[""1"", ""`Arnold`"", ""`Basketball`"", ""`Daffodils`""], [""2"", ""`Alice`"", ""`Swimming`"", ""`Roses`""], [""3"", ""`Eric`"", ""`Soccer`"", ""`Tulips`""], [""4"", ""`Peter`"", ""`Volleyball`"", ""`Iris`""], [""5"", ""`Bob`"", ""`Tennis`"", ""`Carnations`""], [""6"", ""`Carol`\n - They All Have A Unique Favorite Flower: `Daffodils`"", ""`Baseball`\n - Everyone Has A Favorite Smoothie: `Cherry`"", ""`Lilies`\n - People Have Unique Favorite Sports: `Basketball`""]]}",19
lgp-test-5x4-23,"{""header"": [""House"", ""Name"", ""Sport"", ""Flower""], ""rows"": [[""1"", ""`Arnold`"", ""`Tennis`"", ""`Daffodils`""], [""2"", ""`Alice`"", ""`Swimming`"", ""`Tulips`""], [""3"", ""`Peter`"", ""`Soccer`"", ""`Lilies`""], [""4"", ""`Bob`"", ""`Basketball`"", ""`Carnations`""], [""5"", ""`Eric`\n - People Have Unique Favorite Sports: `Tennis`"", ""`Baseball`\n - Each Person Has A Unique Level Of Education: `Doctorate`"", ""`Roses`\n\n## Clues:\n1""]]}",16
lgp-test-3x4-14,"{""header"": [""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""`Peter`"", ""`Cat`""], [""2"", ""`Eric`"", ""`Dog`""], [""3"", ""`Arnold`\n - The Mothers' Names In Different Houses Are Unique: `Janelle`"", ""`Fish`\n\n## Clues:\n1""]]}",7
lgp-test-6x3-38,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Carol`"", ""`Black`""], [""2"", ""`Bob`"", ""`Gray`""], [""3"", ""`Eric`"", ""`Red`""], [""4"", ""`Arnold`"", ""`Blonde`""], [""5"", ""`Alice`"", ""`Auburn`""], [""6"", ""`Peter`\n - People Have Unique Hair Colors: `Black`"", ""`Brown`\n - The People Keep Unique Animals: `Dog`""]]}",13
lgp-test-3x2-12,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Eric`"", ""`Red`""], [""2"", ""`Peter`"", ""`White`""], [""3"", ""`Arnold`\n - Each Person Has A Favorite Color: `Red`"", ""`Yellow`\n\n## Clues:\n1""]]}",7
lgp-test-6x4-38,,0
lgp-test-2x2-37,,1
lgp-test-6x3-20,,0
lgp-test-6x4-18,"{""header"": [""House"", ""Name"", ""Nationality"", ""Drink""], ""rows"": [[""1"", ""`Peter`"", ""`Swede`"", ""`Root Beer`""], [""2"", ""`Bob`"", ""`Chinese`"", ""`Milk`""], [""3"", ""`Alice`"", ""`Norwegian`"", ""`Tea`""], [""4"", ""`Arnold`"", ""`German`"", ""`Water`""], [""5"", ""`Carol`"", ""`Brit`"", ""`Coffee`""], [""6"", ""`Eric`\n - The People Are Of Nationalities: `Swede`"", ""`Dane`\n - People Own Unique Car Models: `Tesla Model 3`"", ""`Boba Tea`\n\n## Clues:\n1""]]}",19
lgp-test-2x5-5,"{""header"": [""House"", ""Name"", ""Flower""], ""rows"": [[""1"", ""`Arnold`"", ""`Carnations`""], [""2"", ""`Eric`\n - The Mothers' Names In Different Houses Are Unique: `Holly`"", ""`Daffodils`\n\n## Clues:\n1""]]}",5
lgp-test-2x2-23,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-6x2-39,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""], [""6"", ""6""]]}",7
lgp-test-6x6-16,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Bob`"", ""`Tennis`""], [""2"", ""`Arnold`"", ""`Volleyball`""], [""3"", ""`Alice`"", ""`Basketball`""], [""4"", ""`Peter`"", ""`Baseball`""], [""5"", ""`Carol`"", ""`Swimming`""], [""6"", ""`Eric`\n - Each Person Prefers A Unique Type Of Vacation: `Mountain`"", ""`Soccer`\n - Everyone Has A Unique Favorite Cigar: `Blends`""]]}",13
lgp-test-2x4-21,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-2x4-35,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-4x2-35,"{""header"": [""House"", ""Name"", ""Nationality""], ""rows"": [[""1"", ""`Alice`"", ""`Swede`""], [""2"", ""`Eric`"", ""`Dane`""], [""3"", ""`Peter`"", ""`Norwegian`""], [""4"", ""`Arnold`\n - The People Are Of Nationalities: `Swede`"", ""`Brit`\n\n## Clues:\n1""]]}",9
lgp-test-6x5-30,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Eric`"", ""`Boba Tea`""], [""2"", ""`Arnold`"", ""`Root Beer`""], [""3"", ""`Carol`"", ""`Water`""], [""4"", ""`Bob`"", ""`Milk`""], [""5"", ""`Alice`"", ""`Coffee`""], [""6"", ""`Peter`\n - Each Person Prefers A Unique Type Of Vacation: `Mountain`"", ""`Tea`\n - People Have Unique Heights: `Tall`""]]}",13
lgp-test-2x5-0,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Eric`"", ""`Red`""], [""2"", ""`Arnold`\n - People Have Unique Favorite Book Genres: `Mystery`"", ""`Yellow`\n - People Have Unique Heights: `Very Short`""]]}",5
lgp-test-3x6-24,"{""header"": [""House"", ""Name"", ""Flower""], ""rows"": [[""1"", ""`Eric`"", ""`Daffodils`""], [""2"", ""`Arnold`"", ""`Carnations`""], [""3"", ""`Peter`\n - Each Person Lives In A Unique Style Of House: `Victorian`"", ""`Lilies`\n - People Have Unique Favorite Book Genres: `Romance`""]]}",7
lgp-test-2x3-7,"{""header"": [""House"", ""Name"", ""Nationality""], ""rows"": [[""1"", ""`Arnold`"", ""`Brit`""], [""2"", ""`Eric`\n - The People Are Of Nationalities: `Brit`"", ""`Dane`\n - Each Person Prefers A Unique Type Of Vacation: `Mountain`""]]}",5
lgp-test-2x6-11,"{""header"": [""House"", ""Name"", ""Pet"", ""Drink""], ""rows"": [[""1"", ""`Arnold`"", ""`Cat`"", ""`Tea`""], [""2"", ""`Eric`\n - Each Person Has A Unique Type Of Pet: `Cat`"", ""`Dog`\n - Each Person Has A Unique Favorite Drink: `Tea`"", ""`Water`\n - People Have Unique Favorite Music Genres: `Rock`""]]}",7
lgp-test-3x4-37,"{""header"": [""House"", ""Name"", ""Nationality"", ""Color""], ""rows"": [[""1"", ""`Eric`"", ""`Swede`"", ""`Blonde`""], [""2"", ""`Peter`"", ""`Dane`"", ""`Brown`""], [""3"", ""`Arnold`\n - The People Are Of Nationalities: `Swede`"", ""`Brit`\n - People Have Unique Hair Colors: `Blonde`"", ""`Black`\n - Each Person Has A Unique Hobby: `Cooking`""]]}",10
lgp-test-3x5-4,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Eric`"", ""`Tea`""], [""2"", ""`Arnold`"", ""`Water`""], [""3"", ""`Peter`\n - The People Keep Unique Animals: `Bird`"", ""`Milk`\n - Each Person Has An Occupation: `Teacher`""]]}",7
lgp-test-6x4-0,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Bob`"", ""`Swimming`""], [""2"", ""`Peter`"", ""`Tennis`""], [""3"", ""`Alice`"", ""`Baseball`""], [""4"", ""`Carol`"", ""`Soccer`""], [""5"", ""`Eric`"", ""`Volleyball`""], [""6"", ""`Arnold`\n - People Have Unique Favorite Sports: `Swimming`"", ""`Basketball`\n - People Have Unique Heights: `Super Tall`""]]}",13
lgp-test-3x3-23,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-2x5-25,"{""header"": [""House"", ""Name"", ""Color"", ""Pet"", ""Drink""], ""rows"": [[""1"", ""`Eric`"", ""`Brown`"", ""`Dog`"", ""`Tea`""], [""2"", ""`Arnold`\n - Each Person Has A Unique Birthday Month: `Sept`"", ""`Black`\n\n## Clues:\n1"", ""`Cat`\n - People Have Unique Hair Colors: `Brown`"", ""`Water`\n - Each Person Has A Unique Type Of Pet: `Dog`""]]}",9
lgp-test-2x3-3,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-4x4-24,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-2x4-6,"{""header"": [""House"", ""Name"", ""Nationality"", ""Pet""], ""rows"": [[""1"", ""`Eric`"", ""`Brit`"", ""`Cat`""], [""2"", ""`Arnold`\n - The People Are Of Nationalities: `Brit`"", ""`Dane`\n - The People Keep Unique Animals: `Horse`"", ""`Dog`\n\n## Clues:\n1""]]}",7
lgp-test-3x6-16,"{""header"": [""House"", ""Name"", ""Nationality"", ""Drink""], ""rows"": [[""1"", ""`Eric`"", ""`Dane`"", ""`Tea`""], [""2"", ""`Peter`"", ""`Brit`"", ""`Water`""], [""3"", ""`Arnold`\n - Each Person Has A Unique Favorite Drink: `Tea`"", ""`Swede`\n - Each Person Has A Unique Level Of Education: `High School`"", ""`Milk`\n - The People Are Of Nationalities: `Dane`""]]}",10
lgp-test-4x5-10,"{""header"": [""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""`Arnold`"", ""`Bird`""], [""2"", ""`Peter`"", ""`Fish`""], [""3"", ""`Alice`"", ""`Dog`""], [""4"", ""`Eric`\n - Each Person Has A Unique Type Of Pet: `Bird`"", ""`Cat`\n - Each Person Lives In A Unique Style Of House: `Colonial`""]]}",9
lgp-test-6x6-24,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Arnold`"", ""`Red`""], [""2"", ""`Bob`"", ""`Black`""], [""3"", ""`Carol`"", ""`Blonde`""], [""4"", ""`Peter`"", ""`Brown`""], [""5"", ""`Eric`"", ""`Gray`""], [""6"", ""`Alice`\n - People Have Unique Favorite Music Genres: `Classical`"", ""`Auburn`\n\n## Clues:\n1""]]}",13
lgp-test-6x3-11,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Bob`"", ""`Auburn`""], [""2"", ""`Peter`"", ""`Blonde`""], [""3"", ""`Eric`"", ""`Brown`""], [""4"", ""`Alice`"", ""`Black`""], [""5"", ""`Arnold`"", ""`Red`""], [""6"", ""`Carol`\n - People Have Unique Hair Colors: `Auburn`"", ""`Gray`\n - People Have Unique Heights: `Very Tall`""]]}",13
lgp-test-3x5-25,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Peter`"", ""`Tea`""], [""2"", ""`Arnold`"", ""`Water`""], [""3"", ""`Eric`\n - The Mothers' Names In Different Houses Are Unique: `Holly`"", ""`Milk`\n\n## Clues:\n1""]]}",7
lgp-test-4x2-3,"{""header"": [""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""`Arnold`"", ""`Cat`""], [""2"", ""`Eric`"", ""`Dog`""], [""3"", ""`Peter`"", ""`Fish`""], [""4"", ""`Alice`\n - Each Person Has A Unique Type Of Pet: `Cat`"", ""`Bird`\n\n## Clues:\n1""]]}",9
lgp-test-3x2-26,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Eric`"", ""`Blonde`""], [""2"", ""`Arnold`"", ""`Black`""], [""3"", ""`Peter`\n - People Have Unique Hair Colors: `Blonde`"", ""`Brown`\n\n## Clues:\n1""]]}",7
lgp-test-6x6-27,"{""header"": [""House"", ""Name"", ""Flower""], ""rows"": [[""1"", ""`Eric`"", ""`Lilies`""], [""2"", ""`Peter`"", ""`Iris`""], [""3"", ""`Bob`"", ""`Carnations`""], [""4"", ""`Arnold`"", ""`Tulips`""], [""5"", ""`Carol`"", ""`Roses`""], [""6"", ""`Alice`\n - Everyone Has A Favorite Smoothie: `Cherry`"", ""`Daffodils`\n - Each Person Has An Occupation: `Lawyer`""]]}",13
lgp-test-2x6-4,"{""header"": [""House"", ""Name"", ""Color"", ""Drink""], ""rows"": [[""1"", ""`Arnold`"", ""`Red`"", ""`Water`""], [""2"", ""`Eric`\n - Each Person Has A Unique Favorite Drink: `Water`"", ""`Yellow`\n - The Mothers' Names In Different Houses Are Unique: `Aniya`"", ""`Tea`\n - Each Person Has A Favorite Color: `Red`""]]}",7
lgp-test-3x5-15,"{""header"": [""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""`Peter`"", ""`Cat`""], [""2"", ""`Arnold`"", ""`Fish`""], [""3"", ""`Eric`\n - People Have Unique Favorite Music Genres: `Classical`"", ""`Dog`\n - The Mothers' Names In Different Houses Are Unique: `Janelle`""]]}",7
lgp-test-5x2-0,"{""header"": [""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""`Bob`"", ""`Hamster`""], [""2"", ""`Peter`"", ""`Dog`""], [""3"", ""`Arnold`"", ""`Bird`""], [""4"", ""`Eric`"", ""`Cat`""], [""5"", ""`Alice`\n - Each Person Has A Unique Type Of Pet: `Hamster`"", ""`Fish`\n\n## Clues:\n1""]]}",11
lgp-test-6x4-36,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Eric`"", ""`Swimming`""], [""2"", ""`Alice`"", ""`Basketball`""], [""3"", ""`Carol`"", ""`Baseball`""], [""4"", ""`Peter`"", ""`Soccer`""], [""5"", ""`Arnold`"", ""`Volleyball`""], [""6"", ""`Bob`\n - Each Person Has A Unique Hobby: `Knitting`"", ""`Tennis`\n\n## Clues:\n1""]]}",13
lgp-test-4x3-32,"{""header"": [""House"", ""Name"", ""Pet"", ""Flower""], ""rows"": [[""1"", ""`Alice`"", ""`Dog`"", ""`Carnations`""], [""2"", ""`Eric`"", ""`Fish`"", ""`Daffodils`""], [""3"", ""`Peter`"", ""`Bird`"", ""`Roses`""], [""4"", ""`Arnold`\n - They All Have A Unique Favorite Flower: `Carnations`"", ""`Cat`\n\n## Clues:\n1"", ""`Lilies`\n - Each Person Has A Unique Type Of Pet: `Dog`""]]}",13
lgp-test-4x3-7,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Peter`"", ""`Red`""], [""2"", ""`Eric`"", ""`Blonde`""], [""3"", ""`Arnold`"", ""`Black`""], [""4"", ""`Alice`\n - Each Person Lives In A Unique Style Of House: `Victorian`"", ""`Brown`\n\n## Clues:\n1""]]}",9
lgp-test-2x4-27,"{""header"": [""House"", ""Name"", ""Color"", ""Flower""], ""rows"": [[""1"", ""`Eric`"", ""`Red`"", ""`Daffodils`""], [""2"", ""`Arnold`\n - Each Person Has A Favorite Color: `Red`"", ""`Yellow`\n - They All Have A Unique Favorite Flower: `Daffodils`"", ""`Carnations`\n - Everyone Has Something Unique For Lunch: `Grilled Cheese`""]]}",7
lgp-test-6x3-16,"{""header"": [""House"", ""Name"", ""Pet"", ""Flower""], ""rows"": [[""1"", ""`Bob`"", ""`Dog`"", ""`Carnations`""], [""2"", ""`Eric`"", ""`Bird`"", ""`Iris`""], [""3"", ""`Arnold`"", ""`Fish`"", ""`Lilies`""], [""4"", ""`Peter`"", ""`Rabbit`"", ""`Daffodils`""], [""5"", ""`Carol`"", ""`Hamster`"", ""`Roses`""], [""6"", ""`Alice`\n - They All Have A Unique Favorite Flower: `Carnations`"", ""`Cat`\n\n## Clues:\n1"", ""`Tulips`\n - Each Person Has A Unique Type Of Pet: `Dog`""]]}",19
lgp-test-2x5-35,"{""header"": [""House"", ""Name"", ""Color"", ""Sport""], ""rows"": [[""1"", ""`Arnold`"", ""`Red`"", ""`Basketball`""], [""2"", ""`Eric`\n - People Have Unique Favorite Book Genres: `Science Fiction`"", ""`Yellow`\n - People Have Unique Favorite Sports: `Basketball`"", ""`Soccer`\n - Each Person Prefers A Unique Type Of Vacation: `Beach`""]]}",7
lgp-test-4x3-18,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-3x4-0,"{""header"": [""House"", ""Name"", ""Nationality""], ""rows"": [[""1"", ""`Arnold`"", ""`Dane`""], [""2"", ""`Peter`"", ""`Swede`""], [""3"", ""`Eric`\n - The People Are Of Nationalities: `Dane`"", ""`Brit`\n - The People Keep Unique Animals: `Bird`""]]}",7
lgp-test-3x2-7,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-2x5-34,"{""header"": [""House"", ""Name"", ""Drink"", ""Sport""], ""rows"": [[""1"", ""`Arnold`"", ""`Water`"", ""`Soccer`""], [""2"", ""`Eric`\n - Everyone Has A Favorite Smoothie: `Cherry`"", ""`Tea`\n - Each Person Lives In A Unique Style Of House: `Victorian`"", ""`Basketball`\n - Each Person Has A Unique Favorite Drink: `Water`""]]}",7
lgp-test-4x6-27,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-5x5-37,"{""header"": [""House"", ""Name"", ""Color"", ""Pet""], ""rows"": [[""1"", ""`Eric`"", ""`Green`"", ""`Hamster`""], [""2"", ""`Alice`"", ""`Blue`"", ""`Fish`""], [""3"", ""`Peter`"", ""`Yellow`"", ""`Cat`""], [""4"", ""`Bob`"", ""`Red`"", ""`Dog`""], [""5"", ""`Arnold`\n - Each Person Has A Unique Type Of Pet: `Hamster`"", ""`White`\n - The People Keep Unique Animals: `Bird`"", ""`Bird`\n - Each Person Has An Occupation: `Doctor`""]]}",16
lgp-test-6x6-25,"{""header"": [""House"", ""Name"", ""Color"", ""Flower""], ""rows"": [[""1"", ""`Eric`"", ""`Blue`"", ""`Daffodils`""], [""2"", ""`Bob`"", ""`Yellow`"", ""`Carnations`""], [""3"", ""`Alice`"", ""`Purple`"", ""`Roses`""], [""4"", ""`Peter`"", ""`Red`"", ""`Tulips`""], [""5"", ""`Arnold`"", ""`Green`"", ""`Iris`""], [""6"", ""`Carol`\n - They All Have A Unique Favorite Flower: `Daffodils`"", ""`White`\n - Everyone Has A Unique Favorite Cigar: `Yellow Monster`"", ""`Lilies`\n - People Have Unique Heights: `Very Tall`""]]}",19
lgp-test-3x6-23,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-6x2-1,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""], [""6"", ""6""]]}",7
lgp-test-5x3-8,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Arnold`"", ""`Gray`""], [""2"", ""`Alice`"", ""`Blonde`""], [""3"", ""`Eric`"", ""`Red`""], [""4"", ""`Bob`"", ""`Brown`""], [""5"", ""`Peter`\n - People Have Unique Hair Colors: `Gray`"", ""`Black`\n - Each Person Has An Occupation: `Engineer`""]]}",11
lgp-test-6x2-6,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Alice`"", ""`Baseball`""], [""2"", ""`Arnold`"", ""`Tennis`""], [""3"", ""`Peter`"", ""`Swimming`""], [""4"", ""`Eric`"", ""`Basketball`""], [""5"", ""`Bob`"", ""`Soccer`""], [""6"", ""`Carol`\n - People Have Unique Favorite Sports: `Baseball`"", ""`Volleyball`\n\n## Clues:\n1""]]}",13
lgp-test-4x5-16,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-4x4-23,,0
lgp-test-5x5-17,"{""header"": [""House"", ""Name"", ""Nationality"", ""Pet""], ""rows"": [[""1"", ""`Bob`"", ""`Dane`"", ""`Bird`""], [""2"", ""`Peter`"", ""`Swede`"", ""`Fish`""], [""3"", ""`Eric`"", ""`Brit`"", ""`Hamster`""], [""4"", ""`Arnold`"", ""`German`"", ""`Cat`""], [""5"", ""`Alice`\n - The People Keep Unique Animals: `Dog`"", ""`Norwegian`\n - Each Mother Is Accompanied By Their Child: `Meredith`"", ""`Dog`\n\n## Clues:\n1""]]}",16
lgp-test-4x5-39,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-4x5-24,"{""header"": [""House"", ""Name"", ""Color"", ""Flower""], ""rows"": [[""1"", ""`Eric`"", ""`Green`"", ""`Roses`""], [""2"", ""`Alice`"", ""`Red`"", ""`Carnations`""], [""3"", ""`Arnold`"", ""`Yellow`"", ""`Daffodils`""], [""4"", ""`Peter`\n - Everyone Has A Favorite Smoothie: `Cherry`"", ""`White`\n - They All Have A Unique Favorite Flower: `Roses`"", ""`Lilies`\n - People Have Unique Favorite Book Genres: `Fantasy`""]]}",13
lgp-test-3x5-36,"{""header"": [""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""`Peter`"", ""`Cat`""], [""2"", ""`Arnold`"", ""`Dog`""], [""3"", ""`Eric`\n - Each Person Has A Unique Level Of Education: `Associate`"", ""`Fish`\n\n## Clues:\n1""]]}",7
lgp-test-3x2-6,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Arnold`"", ""`White`""], [""2"", ""`Peter`"", ""`Red`""], [""3"", ""`Eric`\n - Each Person Has A Favorite Color: `White`"", ""`Yellow`\n\n## Clues:\n1""]]}",7
lgp-test-6x4-8,,1
lgp-test-5x2-11,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Peter`"", ""`Tennis`""], [""2"", ""`Arnold`"", ""`Baseball`""], [""3"", ""`Bob`"", ""`Swimming`""], [""4"", ""`Eric`"", ""`Basketball`""], [""5"", ""`Alice`\n - People Have Unique Favorite Sports: `Tennis`"", ""`Soccer`\n\n## Clues:\n1""]]}",11
lgp-test-5x4-31,"{""header"": [""House"", ""Name"", ""Nationality""], ""rows"": [[""1"", ""`Alice`"", ""`Dane`""], [""2"", ""`Bob`"", ""`Norwegian`""], [""3"", ""`Arnold`"", ""`Brit`""], [""4"", ""`Eric`"", ""`German`""], [""5"", ""`Peter`\n - Each Person Prefers A Unique Type Of Vacation: `Cruise`"", ""`Swede`\n\n## Clues:\n1""]]}",11
lgp-test-4x5-11,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Eric`"", ""`Red`""], [""2"", ""`Peter`"", ""`Black`""], [""3"", ""`Arnold`"", ""`Brown`""], [""4"", ""`Alice`\n - People Have Unique Favorite Music Genres: `Rock`"", ""`Blonde`\n - People Have Unique Favorite Book Genres: `Science Fiction`""]]}",9
lgp-test-3x3-19,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-2x5-33,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
